index,minimum,maximum,Combination
CEPTC_BT,0.0,0.0,Maltose
CEPTE_BT,0.0,0.0,Maltose
CERS_BT,0.0,0.0,Maltose
CHOLK,0.0,0.0,Maltose
DAGK160,0.0,0.0,Maltose
PE_CER1_BTt,0.0,0.0,Maltose
PEPT160,0.0,0.0,Maltose
SPHMYLN_BTt,0.0,0.0,Maltose
SUCD1,-2.089118750120125,-2.089118750121048,Maltose
FRD3,0.0,0.0,Maltose
OOR2r,0.0,0.0,Maltose
OOR3r,0.0,0.0,Maltose
PPC_ppi,0.0,0.0,Maltose
PPCKr,-18.438665215537707,-15.62164737158637,Maltose
MDH,-17.13154688306429,-14.314529039110608,Maltose
FUM,-1.9107666008663842,0.9062512430819718,Maltose
ACONTa,0.0,0.0,Maltose
ACONTb,0.0,0.0,Maltose
ICDHyr,0.0,0.0,Maltose
CS,0.0,0.0,Maltose
PC,0.0,0.0,Maltose
SUCOAS,-997.2127581287139,2.1538133523942085,Maltose
FRD10,0.0,0.0,Maltose
FRD11,0.0,0.0,Maltose
FRD2,0.0,0.0,Maltose
FRD8,0.0,0.0,Maltose
FRD2_HEME,1.0513942769821758e-06,1.0513942769821887e-06,Maltose
FRD9,0.0,0.0,Maltose
SUCDi,0.0,0.0,Maltose
OORr,0.0,0.0,Maltose
THMDP,0.0,0.0,Maltose
TMDPK,0.0,0.0,Maltose
TMPKr,0.00011740569426300947,0.00011740569427417465,Maltose
AHMMPS,0.00011740569426300947,0.0001174056942468216,Maltose
ASADi,0.8731291102378829,0.8731291103223157,Maltose
26DAPLLATi,0.0,0.19411991819450025,Maltose
AOBUTDs,0.0,0.0,Maltose
LYSDC,0.0,0.0,Maltose
HSK,0.6155131793203532,0.615513179332903,Maltose
ASPK,0.8731291103104261,0.8731291103242548,Maltose
DAPDC,0.19411991819483548,0.19411991819547703,Maltose
DHDPS,0.1941199181948355,0.19411991819423963,Maltose
LYSAM,0.0,0.0,Maltose
DHDPRy,0.19411991819483548,0.1941199181942396,Maltose
DAPE,0.0,0.19411991819423957,Maltose
H2Ot,-2.7477167471270283,-2.7477167471070993,Maltose
ALAt4r,0.0,0.0,Maltose
XANt2r,0.0,0.0,Maltose
ARGARGt,0.0,0.0,Maltose
GLYPROt,0.0,0.0,Maltose
LEULEUt,0.0,0.0,Maltose
CYTDt2r,0.0,0.0,Maltose
DADNt2r,0.0,0.0,Maltose
DCYTt2r,0.0,0.0,Maltose
DGSNt2,0.0,0.0,Maltose
GSNt2r,0.0,0.0,Maltose
INSt2,0.0,0.0,Maltose
THMDt2,0.0,0.0,Maltose
URIt2r,0.0,0.0,Maltose
DT5HSUt2r,0.0,0.0,Maltose
GALURt2r,0.0,0.0,Maltose
GLCURt2r,0.0,0.0,Maltose
Kt3r,-0.10067731038666322,-0.10067731038644528,Maltose
ARGabc,0.0,0.0,Maltose
ORNabc,0.0,0.0,Maltose
MGt5,-0.004466322888620915,-0.004466322887893401,Maltose
ACGAMtr,0.0,0.0,Maltose
ZNabc,0.0,0.0,Maltose
SO4t2,0.0022331614425039645,0.0022331614442031153,Maltose
CAt7r,-0.05414149519247501,-0.05414149519235452,Maltose
FUMt2r,0.0,0.0,Maltose
SUCCt2r,0.0,0.0,Maltose
GLUABUTt7,0.0,0.0,Maltose
CA2abc,0.0,0.0,Maltose
PIt8i,0.24506655708354816,0.24506655711428568,Maltose
Kabc,0.0,0.0,Maltose
NMNt2r,0.0,0.0,Maltose
THMt3,0.0,0.0,Maltose
FE2abc,0.007266185848024316,0.007266185848223874,Maltose
FE3DCITabc,0.0,0.0,Maltose
FEDCabc,0.0,0.0,Maltose
CBL1abc,0.00011740569426300947,0.00011740569426301376,Maltose
FRUt2r,0.0,0.0,Maltose
CTBTabc,0.0,0.0,Maltose
LYSt3r,0.0,0.0,Maltose
MANabc,0.0,0.0,Maltose
L_LACt2r,0.0,0.0,Maltose
PIabc,0.0,0.0,Maltose
PTRCabc,0.0,0.0,Maltose
SPMDabc,0.0,0.0,Maltose
FUCt,0.0,0.0,Maltose
METt2r,0.0,0.0,Maltose
CD2abc1,0.0,0.0,Maltose
Cuabc,0.0,0.0,Maltose
Cut1,0.0,0.0,Maltose
HG2abc,0.0,0.0,Maltose
PBt,0.0,0.0,Maltose
PHEARGt,0.0,0.0,Maltose
MG2abc,0.0,0.0,Maltose
XYLt2,0.0,0.0,Maltose
URAt2r,0.0,0.0,Maltose
NAt3_1,-1.423029827231722,998.5769701727559,Maltose
ZN2t4,-0.00017505714711746524,-0.00017505714779191903,Maltose
HEMEti,0.0,0.0,Maltose
PHEMEt,0.0,1.0513942769821332e-06,Maltose
ARBt2r,0.0,0.0,Maltose
GLCt2r,-1000.0,0.0,Maltose
GLCt4,0.0,999.9999999999848,Maltose
PROt4r,-1.6282051773242638,-1.6282051773245187,Maltose
CARPEPT1tr,0.0,0.0,Maltose
GALt2_2,0.0,0.0,Maltose
ADOCBLabc,0.0,0.0,Maltose
GLYBabc,0.0,0.0,Maltose
ALAGLNt,0.0,0.0,Maltose
ALAGLUt,0.0,0.0,Maltose
ALAHISt,0.0,0.0,Maltose
ALALEUt,0.0,0.0,Maltose
ALATHRt,0.0,0.0,Maltose
GLYASPt,0.0,0.0,Maltose
GLYGLNt,0.0,0.0,Maltose
GLYGLUt,0.0,0.0,Maltose
GLYGLYt,0.0,0.0,Maltose
GLYMETt,0.0,0.0,Maltose
GLYTYRt,0.0,0.0,Maltose
LEUGLYt,0.0,0.0,Maltose
ALAASPt,0.0,0.0,Maltose
ALAGLYt,0.0,0.0,Maltose
CGLYt3_2_,0.0,0.0,Maltose
GLYASNt,0.0,0.0,Maltose
GLYLEUPEPT1t,0.0,0.0,Maltose
GLYPHEt,0.0,0.0,Maltose
METALAt,0.0,0.0,Maltose
PROGLYt,0.0,0.0,Maltose
FE3abc,0.0,0.0,Maltose
12ETHDt,-0.0005870284713756783,-0.0005870284713153193,Maltose
12PPDRt,0.0,0.0,Maltose
12PPDt,0.0,0.0,Maltose
7OCHOLATEt2,0.0,0.0,Maltose
ACGALr,0.0,0.0,Maltose
ACNAMt2r,0.0,0.0,Maltose
ACtr,-12.055666855837893,-12.05566685583142,Maltose
ASNt2r,0.0,0.0,Maltose
ASPt2r,0.0,0.0,Maltose
BTNt2,1.0513940195029794e-06,1.0513934885312177e-06,Maltose
CYSt2r,0.25600000000374246,0.256,Maltose
D_LACt2,0.0,0.0,Maltose
DALAt2r,0.0,0.0,Maltose
ETOHt,-0.3816487724129674,-0.3816487724083539,Maltose
FOLt,0.0,0.0,Maltose
FORt,0.0,0.0,Maltose
GALAMt2r,0.0,0.0,Maltose
GAMt2r,0.0,0.0,Maltose
GCHOLAt2,0.0,0.0,Maltose
GLNt2r,0.0,0.0,Maltose
GLYt2r,0.0,0.0,Maltose
H2St,-0.0011606144581974894,-0.0011606144602063669,Maltose
HISt2r,0.0,0.0,Maltose
ILEt2r,0.0,0.0,Maltose
ISOBUTt2r,0.0,0.0,Maltose
ISOCAPRt2r,0.0,0.0,Maltose
ISOVALt2r,0.0,0.0,Maltose
LEUt2r,0.0,0.0,Maltose
LPS_BTabc,0.0,0.0,Maltose
MALTt2r,4.9999999999928795,5.0,Maltose
MANTRabc,0.0,0.0,Maltose
MELIBabc,0.0,0.0,Maltose
MEOHt2,0.0,0.0,Maltose
MK10t,0.0,0.0,Maltose
MK11t,0.0,0.0,Maltose
MK7t,0.0,0.0,Maltose
MK8t,0.0,0.0,Maltose
dpheme,0.0,0.0,Maltose
MK9t,0.0,0.0,Maltose
MTHGXLt,0.0,0.0,Maltose
NACt,0.0,0.0,Maltose
PACt2r,0.0,0.0,Maltose
PHEt2r,0.0,0.0,Maltose
PNTOt2,0.0,0.0,Maltose
PPAtr,0.0,0.0,Maltose
PTRCtex2,0.0,0.0,Maltose
PYDXNtr,0.0,0.0,Maltose
PYRt2r,0.0,0.0,Maltose
RAFFabc,0.0,0.0,Maltose
RIBFLVt2r,0.0,0.0,Maltose
RIBt2r,0.0,0.0,Maltose
SERt2r,0.0,0.0,Maltose
SPMDtex2,0.0,0.0,Maltose
STYSabc,0.0,0.0,Maltose
SUCRt2,0.0,0.0,Maltose
TAURtex2,0.0,0.0,Maltose
TCHOLAt2,0.0,0.0,Maltose
THRt2r,0.0,0.0,Maltose
TRPt2r,0.0,0.0,Maltose
TYRt2r,0.0,0.0,Maltose
VALt2r,0.0,0.0,Maltose
COBALTt5,-1.3142428462265474e-05,-1.31424284622772e-05,Maltose
PIt6,0.0,0.0,Maltose
ADNt2,0.0,0.0,Maltose
DINSt2,0.0,0.0,Maltose
DURIt2,0.0,0.0,Maltose
Clt,0.0026800040120275666,0.002680004012027535,Maltose
MNt2,0.00035589696275846656,0.0003558969627584677,Maltose
NH4t,-995.2383395759067,1000.0,Maltose
ACETOLt,0.0,0.0,Maltose
CO2t,-10.399245637368768,-10.39924563737311,Maltose
H2td,13.777312756015542,13.7773127559812,Maltose
O2t,0.0,0.0,Maltose
UREAt,0.0,0.0,Maltose
IOR2,0.0,0.0,Maltose
PACCOALr,0.0,0.0,Maltose
SHK3Dr,0.2657945769982993,0.26579457699830944,Maltose
PPNDH,0.0,0.11507590872109433,Maltose
TRPS1,0.0,0.0,Maltose
DHQS,0.26579457699830256,0.265794576998341,Maltose
AROH,0.0,0.1150759087210967,Maltose
LARGNAT,-0.1150759087210354,0.0,Maltose
CHORM,0.24881462557752684,0.2488146255775497,Maltose
PPND2,0.0,0.13373871685655564,Maltose
SHKK,0.26579457699830256,0.26579457699829034,Maltose
DDPA,0.26579457699830256,0.2657945769983683,Maltose
DHQTi,0.26579457699830256,0.2657945769983683,Maltose
TYRTA,-0.1337387168565503,-0.1337387168564954,Maltose
PSCVT,0.26579457699830383,0.2657945769983683,Maltose
CHORS,0.2657945769983026,0.2657945769983683,Maltose
TRPAS2,-0.016392922949503706,-0.016392922948659263,Maltose
IGPS,0.01639292294946433,0.016392922949509107,Maltose
ANS2,0.016392922948944132,0.01639292294950962,Maltose
ANS,0.0,0.0,Maltose
ANPRT,0.01639292294946349,0.016392922949483846,Maltose
PHETA1,-0.11507590872110332,0.0,Maltose
TRPS3r,0.01639292294963067,0.01639292294950116,Maltose
TRPS2,0.0,0.0,Maltose
PPND,0.0,0.1337387168565458,Maltose
TRDR,0.02276175511656255,0.022761755116568503,Maltose
URFGTT,0.0,0.0,Maltose
HCO3E,1.8600698546945311,1.8600698546943508,Maltose
ACTNDH,0.0,0.0,Maltose
ATPM,5.54,5.540000000001072,Maltose
FDNADOX,0.0,0.0,Maltose
FRNDPR2r,0.0,0.0,Maltose
ACLS,0.3763892934467135,0.3763892934457168,Maltose
ACHBS,0.14691354066855014,0.14691354066919526,Maltose
CITRAMALS,0.0,0.0,Maltose
LEUO,0.0,0.0,Maltose
OIVD1r,0.0335857387839186,0.03358573878389399,Maltose
OIVD2,0.02239049252261243,0.02239049252242118,Maltose
OIVD3,0.03358573878391862,0.033585738783918316,Maltose
VALO,0.0,0.0,Maltose
LEUTA,-0.18826624240659837,-0.1882662424058309,Maltose
DHAD1,0.3763892934467136,0.37638929344750544,Maltose
DHAD2,0.14691354066855014,0.14691354066893236,Maltose
IPPS,0.22185198118974953,0.22185198119022234,Maltose
IPPMIa,-0.22185198118978305,-0.22185198118974991,Maltose
IPPMIb,-0.22185198118955102,-0.22185198118974955,Maltose
IPMD2,0.0,0.0,Maltose
IPMDr,0.22185198118974853,0.22185198118968244,Maltose
OMCDC,0.22185198118974953,0.2218519811888396,Maltose
2MMALD,0.0,0.0,Maltose
2MMALD2,0.0,0.0,Maltose
ILETA,-0.11332780188468125,-0.11332780188463151,Maltose
VALTA,-0.1318955715496977,-0.13189557154862896,Maltose
KARA1,-0.37638929344616756,-0.3763892934467177,Maltose
KARA2,0.14691354066855014,0.14691354066845067,Maltose
PYDAMK,0.0,0.0,Maltose
PYDXK,0.0,0.0,Maltose
PYDXNK,0.0,0.0,Maltose
PYDXNO,0.0,0.0,Maltose
PYDXO,0.0,0.0,Maltose
PLPS,0.00011740569426300947,0.00011740569428857964,Maltose
BGLA16,0.0,0.0,Maltose
GLYCTO2,0.0,0.0,Maltose
GLYCTO3,0.0,0.0,Maltose
GLYCTO4,0.0,0.0,Maltose
THRD_L,0.14691354066855014,0.14691354066883744,Maltose
PDX5POi,0.0,0.0,Maltose
PYAM5PO,0.0,0.0,Maltose
LCAR2,0.0005870284713150462,0.0005870284713101173,Maltose
R00494,0.0,0.0,Maltose
R01197,0.0,0.0,Maltose
NIabc,0.0,0.0,Maltose
DHNCOAS,0.0,0.0,Maltose
R05688,0.0,0.0,Maltose
MI3PS,0.0,0.0,Maltose
23CN2P1,0.0,0.0,Maltose
AEPPYRTA,0.0,0.0,Maltose
R03537,0.0,0.0,Maltose
R03929,0.0,0.0,Maltose
R05135,0.0,0.0,Maltose
R03538,0.0,0.0,Maltose
DKGLCNR1,0.0,0.0,Maltose
DDGLK,0.0,0.0,Maltose
OXGDC2,0.0,0.0,Maltose
3NUCLE1,0.0,0.0,Maltose
R07161,0.0,0.0,Maltose
DHQD,0.0,0.0,Maltose
KDOCT,0.0,0.0,Maltose
IPMD,0.0,0.0,Maltose
3MBRC,0.0,0.0,Maltose
OCOAT1,0.0,0.0,Maltose
R02914,0.0,0.0,Maltose
AMPMS2,0.0,0.0,Maltose
ADCS,0.0,0.0,Maltose
R02288,0.0,0.0,Maltose
CCGS,0.0,0.0,Maltose
ACP1_FMN_,0.0,0.0,Maltose
ACONT,0.0,0.0,Maltose
ALAD_R,0.0,0.0,Maltose
ALATA_L2,0.0,0.0,Maltose
ALDD2y,0.0,0.0,Maltose
ALDD3y,0.0,0.0,Maltose
ALLPI,0.0,0.0,Maltose
R01992,0.0,0.0,Maltose
G1PCTYT,0.0,0.0,Maltose
AMID4,0.0,0.0,Maltose
AP4AS,0.0,0.0,Maltose
ASP4DC,0.0,0.0,Maltose
R00206,0.0,0.0,Maltose
BFBP,0.0,0.0,Maltose
LACZ,0.0,0.0,Maltose
BUTKr,0.0,0.0,Maltose
CHTNDA,0.0,0.0,Maltose
CMtpp,0.0,0.0,Maltose
COCHL,0.0,0.0,Maltose
CUt2pp,0.0,0.0,Maltose
CPPPGO,0.0,0.0,Maltose
R05633,0.0,0.0,Maltose
CYSTL,0.0,0.0,Maltose
DTARTD,0.0,0.0,Maltose
ALATA_D2,0.0,0.0,Maltose
R00257,0.0,0.0,Maltose
DRBK,0.0,0.0,Maltose
DBTSr,0.0,0.0,Maltose
R01388,0.0,0.0,Maltose
DHORD3,0.0,0.0,Maltose
DHORDi,0.0,0.0,Maltose
DHORD2,0.0,0.0,Maltose
DHFRi,0.0,0.0,Maltose
R07219,0.0,0.0,Maltose
DOXRBCNtpp,0.0,0.0,Maltose
DSERDHr,0.0,0.0,Maltose
FERO,0.0,0.0,Maltose
GluForTx,0.0,0.0,Maltose
R05635,0.0,0.0,Maltose
FUSAtpp,0.0,0.0,Maltose
GALKr,0.0,0.0,Maltose
GALTi,0.0,0.0,Maltose
GALOX,0.0,0.0,Maltose
GDMANE,0.0,0.0,Maltose
G6PDH2,0.0,0.0,Maltose
GLUDxi,0.0,0.0,Maltose
G1SATi,0.0,0.0,Maltose
GF6PTA,0.0,0.0,Maltose
GLYCK2,0.0,0.0,Maltose
GLYK,0.0,0.0,Maltose
G3PD2,0.0,0.0,Maltose
GLYATi,0.0,0.0,Maltose
GLYCL,0.0,0.0,Maltose
R01221,0.0,0.0,Maltose
GLYt4,0.0,0.0,Maltose
R03425,0.0,0.0,Maltose
GCALDDr,0.0,0.0,Maltose
GLYCLTDx,0.0,0.0,Maltose
GLYCLTDy,0.0,0.0,Maltose
R00717,0.0,0.0,Maltose
GMPR,0.0,0.0,Maltose
GMPS,0.0,0.0,Maltose
HISDr,0.0,0.0,Maltose
HSDy,0.0,0.0,Maltose
HSERTA,0.0,0.0,Maltose
GLYOX,0.0,0.0,Maltose
HAMR,0.0,0.0,Maltose
r0422,0.0,0.0,Maltose
R05884,0.0,0.0,Maltose
HPROa,0.0,0.0,Maltose
LALGP,0.0,0.0,Maltose
ATHRDHr,0.0,0.0,Maltose
ASPO1,0.0,0.0,Maltose
ASPO6,0.0,0.0,Maltose
CYSSADS,0.0,0.0,Maltose
ARABDI,0.0,0.0,Maltose
R01168,0.0,0.0,Maltose
LDAPAT,0.0,0.0,Maltose
R07606,0.0,0.0,Maltose
METSOXR2,0.0,0.0,Maltose
HEPK1,0.0,0.0,Maltose
LSERDHr,0.0,0.0,Maltose
MALS,0.0,0.0,Maltose
MSAR,0.0,0.0,Maltose
MAN1PT,0.0,0.0,Maltose
R02755,0.0,0.0,Maltose
MMM2,0.0,0.0,Maltose
MINCYCtpp,0.0,0.0,Maltose
R01166,0.0,0.0,Maltose
NMNAT,0.0,0.0,Maltose
NNAT,0.0,0.0,Maltose
NOVBCNtpp,0.0,0.0,Maltose
NTPP6,0.0,0.0,Maltose
NTPP4,0.0,0.0,Maltose
NTPP5,0.0,0.0,Maltose
NTPP3,0.0,0.0,Maltose
NTPP7,0.0,0.0,Maltose
NTP3,0.0,0.0,Maltose
OCBTi,0.0,0.0,Maltose
PDH2,0.0,0.0,Maltose
PRDX,0.0,0.0,Maltose
PGPP_HP,0.0,0.0,Maltose
PACCOAL,0.0,0.0,Maltose
PHACTE,0.0,0.0,Maltose
PPCK,0.0,0.0,Maltose
PPS,0.0,0.0,Maltose
PGCD,0.0,0.0,Maltose
PPM,0.0,0.0,Maltose
PPM2,0.0,0.0,Maltose
PRAIi,0.0,0.0,Maltose
GARFT,0.0,0.0,Maltose
PSERT,0.0,1000.0,Maltose
PPK,-1000.0,-0.6334285188638139,Maltose
PSD_HP,0.0,0.0,Maltose
PDX5PO,0.0,0.0,Maltose
R05838,0.0,0.0,Maltose
P5CR,0.0,0.0,Maltose
PDHcr,0.0,0.0,Maltose
PDHbr,0.0,0.0,Maltose
PDHa,0.0,0.0,Maltose
POR5,0.0,0.0,Maltose
POR4,-13.777312755971082,-13.777312755975784,Maltose
R07605,0.0,0.0,Maltose
QMO3,0.0,0.0,Maltose
RFAMPtpp,0.0,0.0,Maltose
SACCD2,0.0,0.0,Maltose
SDPDS,0.0,0.0,Maltose
SDPTA,0.0,0.0,Maltose
TTRCYCtpp,0.0,0.0,Maltose
THFGLUS,0.0,0.0,Maltose
TDP,0.0,0.0,Maltose
TMN,0.0,0.0,Maltose
TMPK,0.0,0.0,Maltose
THZPSN3,0.0,0.0,Maltose
TMDSf,0.0,0.0,Maltose
TYRL,0.0,0.0,Maltose
UDPGD,0.0,0.0,Maltose
UAGCVT,0.0,0.0,Maltose
UAG2Ei,0.0,0.0,Maltose
UMPK,0.0,0.0,Maltose
UREA,0.0,0.0,Maltose
UPPDC1,0.0,0.0,Maltose
GALU,0.0,0.0,Maltose
R00321,0.0,0.0,Maltose
R01026,0.0,0.0,Maltose
R01317,0.0,0.0,Maltose
R01790,0.0,0.0,Maltose
R01791,0.0,0.0,Maltose
R01823,0.0,0.0,Maltose
R02108,0.0,0.0,Maltose
R02112,0.0,0.0,Maltose
R02120,0.0,0.0,Maltose
R02540,0.0,0.0,Maltose
R03096,0.0,0.0,Maltose
R03180,0.0,0.0,Maltose
R05551,0.0,0.0,Maltose
R05590,0.0,0.0,Maltose
R06052,0.0,0.0,Maltose
R06066,0.0,0.0,Maltose
R06199,0.0,0.0,Maltose
R06200,0.0,0.0,Maltose
R06209,0.0,0.0,Maltose
Biomass_Btheta,0.525697138491088,0.5256971384910936,Maltose
BLACT,0.0,0.0,Sucrose
VALTRS,0.0,0.0,Sucrose
SERTRS,0.0,0.0,Sucrose
UPP3S,0.0,0.0,Sucrose
ALATRS,0.0,0.0,Sucrose
GTHPi,0.0,0.0,Sucrose
FMETTRS,0.0,0.0,Sucrose
ASNTRS_1,0.0,0.0,Sucrose
MALTATr,0.0,0.0,Sucrose
TRPTRS,0.0,0.0,Sucrose
OGMEACPR,0.0,0.0,Sucrose
OPMEACPR,0.0,0.0,Sucrose
GLYTRS,0.0,0.0,Sucrose
S2FE2SR,0.0,0.0,Sucrose
S2FE2SS,0.0,0.0,Sucrose
S2FE2SS2,0.0,0.0,Sucrose
S2FE2ST,0.0,0.0,Sucrose
S4FE4SR,0.0,0.0,Sucrose
S4FE4ST,0.0,0.0,Sucrose
CYSTRS,0.0,0.0,Sucrose
OCTDPS,0.0,0.0,Sucrose
5DKGR,0.0,0.0,Sucrose
TYRTRS,0.0,0.0,Sucrose
HPPK2,0.0,0.0,Sucrose
LEUTRS,0.0,0.0,Sucrose
METTRS,0.0,0.0,Sucrose
ARGTRS,0.0,0.0,Sucrose
NADHPO,0.0,0.0,Sucrose
GLUTRS,0.0,0.0,Sucrose
MOAT,0.0,0.0,Sucrose
DSBDR,0.0,0.0,Sucrose
PAPSR,0.0,0.0,Sucrose
R06895,0.0,0.0,Sucrose
DHNPA2r,0.0,0.0,Sucrose
RNDR1,0.0,0.006477021006015028,Sucrose
RNDR2,0.0,0.006534238422545049,Sucrose
RNDR3,0.0,0.0,Sucrose
RNDR4,0.0,0.009750495688099381,Sucrose
LYSTRS,0.0,0.0,Sucrose
MMM,0.0,0.0,Sucrose
NP1,-1000.0000000000003,1000.0,Sucrose
TDSK,0.0,0.0,Sucrose
HISTRS,0.0,0.0,Sucrose
PFOR,0.0,0.0,Sucrose
PHETRS,0.0,0.0,Sucrose
ALAD_L,0.0,0.0,Sucrose
ACCOACr,0.0,1.7349189790627788,Sucrose
PPCOAC,0.0,0.0,Sucrose
PPCOAC_ppi,0.0,0.0,Sucrose
PPCOAC2,0.0,0.0,Sucrose
FLH,0.0,0.0,Sucrose
PMEACPE,0.0,0.0,Sucrose
R05712,0.0,0.0,Sucrose
UGE,0.0,0.0,Sucrose
GLNTRS,0.0,0.0,Sucrose
ALAGLUE,0.0,0.0,Sucrose
ATPS4r,-1000.0,-5.038944607333575,Sucrose
CHCOAL,0.0,0.0,Sucrose
FACOAL141,0.0,0.0,Sucrose
FACOAL182,0.0,0.0,Sucrose
GOFUCR,0.0,0.0,Sucrose
MPTG,0.0,0.0,Sucrose
MPTG2,0.0,0.0,Sucrose
ENTERGLCT2,0.0,0.0,Sucrose
PGGT2,0.0,0.0,Sucrose
PTRCAT1,0.0,0.0,Sucrose
PROTRS,0.0,0.0,Sucrose
DHORD_NAD,0.05690103270543196,0.056901032714745836,Sucrose
ASPTRS,0.0,0.0,Sucrose
PSP_D,0.0,0.0,Sucrose
ILETRS,0.0,0.0,Sucrose
GBEZ,0.0,0.0,Sucrose
THRA,0.0,1000.0,Sucrose
THFAT,-1000.0,1000.0,Sucrose
THRA2,0.0,0.0,Sucrose
SERAT,0.0,0.0,Sucrose
13PPDH2,0.0,0.0,Sucrose
EGLUCe,0.0,0.0,Sucrose
THRTRS,0.0,0.0,Sucrose
AKGDH,-2.090317339598094,-2.090317339598061,Sucrose
ACM6PH,0.0,0.0,Sucrose
KAS15,0.0,0.0,Sucrose
ALAR,0.0,0.0,Sucrose
ASPTA,-4.239212085145838,-1.3071183324722677,Sucrose
ASNS2,0.09804433221724738,0.0980443322182523,Sucrose
ASNS1,0.0,0.0,Sucrose
ARGSL,0.0682498429171524,0.06824984291722382,Sucrose
ASPT,0.0,2.8170178439523537,Sucrose
ASNN,0.0,0.0,Sucrose
OBTFL,0.0,0.0,Sucrose
HEX4,0.0,0.0,Sucrose
GLCS2,0.0,999.3665714811261,Sucrose
LCARS,0.0,0.0,Sucrose
RMPA,0.0,0.0,Sucrose
RMI,0.0,0.0,Sucrose
RMK,0.0,0.0,Sucrose
RMK2,0.0,0.0,Sucrose
GALM1r,0.0,0.0,Sucrose
AMALT2,0.0,0.0,Sucrose
AMALT4,0.0,0.0,Sucrose
F1PGT,0.0,0.0,Sucrose
FK,0.0,0.0,Sucrose
BGLA,0.0,0.0,Sucrose
HEX7,5.000000000000001,5.000000000000001,Sucrose
FBA2,0.0,0.0,Sucrose
PMANM,0.0,0.0,Sucrose
MANAO,0.0,0.0,Sucrose
G1PCT,0.0,0.0,Sucrose
CDPGLC46DH,0.0,0.0,Sucrose
FCLK,0.0,0.0,Sucrose
FCLPA,0.0,0.0,Sucrose
FCI,0.0,0.0,Sucrose
GFUCS,0.0,0.0,Sucrose
PFK_2,0.0,0.0,Sucrose
TAGURr,0.0,0.0,Sucrose
MAN1PT2r,0.0,0.0,Sucrose
ALCD19,0.0,0.0,Sucrose
RBK_L1,0.0,0.0,Sucrose
GLYCOe,0.0,0.0,Sucrose
LACZe,0.0,0.0,Sucrose
TGBPA,0.0,0.0,Sucrose
TREHe,0.0,0.0,Sucrose
UGLT,0.0,0.0,Sucrose
PPCSCT,0.0,999.366571481043,Sucrose
PPAKr,0.0,999.3665714809714,Sucrose
ADNUC,0.0,0.0,Sucrose
AMALT1,0.0,0.0,Sucrose
AMALT3,0.0,0.0,Sucrose
MNNH,0.0,0.0,Sucrose
GLCP,0.0,999.3665714811066,Sucrose
GUI1,0.0,0.0,Sucrose
GUI2,0.0,0.0,Sucrose
XYLI1,0.0,0.0,Sucrose
UDPG4E,0.0,0.0,Sucrose
ALTRH,0.0,0.0,Sucrose
MAN6PI,0.0,0.0,Sucrose
GALK,0.0,0.0,Sucrose
RBP4E,0.0,0.0,Sucrose
PGLYCP,0.0,0.0,Sucrose
RMNt,0.0,0.0,Sucrose
PTA2,0.0,999.3665714810667,Sucrose
A5PISO,0.0,0.0,Sucrose
GMAND,0.0,0.0,Sucrose
XYLI2,0.0,0.0,Sucrose
ARAI,0.0,0.0,Sucrose
DRPAr,0.0,0.0,Sucrose
AGDC,0.0,0.0,Sucrose
G6PDA,0.0,0.0,Sucrose
UAGDP,0.0,0.0,Sucrose
ACGAMK,0.0,0.0,Sucrose
HEX10,0.0,0.0,Sucrose
UAGCVT_r,0.0,0.0,Sucrose
UAG4E,0.0,0.0,Sucrose
UAG2E,0.0,0.0,Sucrose
GF6PTAr,0.0,0.0,Sucrose
ACGAM2E,0.0,0.0,Sucrose
AGDC2,0.0,0.0,Sucrose
UAG2EMA,0.0,0.0,Sucrose
ACGALK3,0.0,0.0,Sucrose
ACGAMPM,0.0,0.0,Sucrose
GALAM6PDA,0.0,0.0,Sucrose
HEX11,0.0,0.0,Sucrose
UAGDP2,0.0,0.0,Sucrose
ARGSSr,0.06824984291715241,0.06824984291815084,Sucrose
AGPR,-0.06824984290015382,-0.06824984291715241,Sucrose
ORNTA,0.0,0.0,Sucrose
G5SD,1.7463883422353674,1.7463883421704665,Sucrose
SUCORNTC,0.0682498429171524,0.06824984291608073,Sucrose
ACODA,0.06824984291715241,0.06824984290163122,Sucrose
P5CD,0.0,0.0,Sucrose
PROD2,2.089118750141234,2.089118749997573,Sucrose
PROD3,0.0,0.0,Sucrose
PRO1x,0.0,2.817017843874341,Sucrose
EHGLAT,0.0,0.0,Sucrose
AGMD,0.0,0.0,Sucrose
P5CRyr,-6.652524936286007,-3.8355070923680525,Sucrose
ACGS,0.06824984291715241,0.06824984290267924,Sucrose
G5SADs,1.7463883422164734,1.7463883421740813,Sucrose
PHCHGS,0.0,0.0,Sucrose
SUCCITRDSs,0.0682498429171524,0.06824984291763925,Sucrose
MTAN,0.0,0.0,Sucrose
ACOTA,-0.06824984290153786,-0.06824984291715243,Sucrose
ACGK,0.06824984291715218,0.06824984290131857,Sucrose
ARGN,0.0,0.0,Sucrose
GLU5K,1.7463883422166806,1.7463883421660087,Sucrose
ARGDC,0.0,0.0,Sucrose
DDPGA,0.0,0.0,Sucrose
CMLDC,0.0,0.0,Sucrose
7AHSDH,0.0,0.0,Sucrose
GCHOLAH,0.0,0.0,Sucrose
TCHOLAH,0.0,0.0,Sucrose
3HACPR1,0.0,0.0,Sucrose
3HACPR2,0.0,0.0,Sucrose
